config_id,framework,backend,case_id,category,batch_index,request_index,profile,status,elapsed_ms,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,prompt_tokens,completion_tokens,completion_units,tok_per_s,error
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,3,short,ok,5904,788.2368564605713,20.14321229589267,19.217967987060547,19.765138626098633,0,0,255,43.19105691056911,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,4,short,ok,5896,788.2063388824463,20.111005137285847,19.212961196899414,19.76633071899414,0,0,255,43.24966078697422,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,5,short,ok,5912,1014.6856307983398,19.2816999014907,19.219160079956055,19.69289779663086,0,0,255,43.132611637347765,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,6,short,ok,5897,788.1429195404053,20.11634233429676,19.214749336242676,19.809246063232422,0,0,255,43.242326606749195,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,7,long2k,ok,5908,1013.7832164764404,19.194171942916572,19.238710403442383,19.589900970458984,0,0,256,43.331076506431955,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,2,8,long2k,ok,5909,1013.7434005737305,19.193317375931084,19.23346519470215,19.719839096069336,0,0,256,43.323743442206805,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,1,short,ok,5908,791.555643081665,20.13226287571464,19.238948822021484,19.72651481628418,0,0,255,43.1618144888287,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,2,short,ok,5882,319.1382884979248,21.901819649643784,19.248127937316895,19.750118255615234,0,0,255,43.35260115606937,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,3,short,ok,5900,791.0671234130859,20.11707354718306,19.220590591430664,19.750595092773438,0,0,255,43.220338983050844,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,4,short,ok,5902,790.6670570373535,20.123950139744075,19.236326217651367,19.618511199951172,0,0,255,43.20569298542867,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,5,short,ok,5904,790.2624607086182,20.133427747591274,19.24276351928711,19.709348678588867,0,0,255,43.19105691056911,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,6,short,ok,5912,1015.8772468566895,19.278959026486856,19.250869750976562,19.65928077697754,0,0,255,43.132611637347765,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,7,long2k,ok,5914,1015.7046318054199,19.20324213364545,19.25206184387207,19.717931747436523,0,0,256,43.28711531958066,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,3,8,long2k,ok,5915,1015.6798362731934,19.202774646235447,19.244670867919922,19.672632217407227,0,0,256,43.27979712595097,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,1,short,ok,5898,788.5355949401855,20.119193032031923,19.21713352203369,19.680500030517578,0,0,255,43.23499491353001,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,2,short,ok,5877,314.359188079834,21.902241106108416,19.225120544433594,19.605636596679688,0,0,255,43.389484430832056,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,3,short,ok,5903,788.2721424102783,20.12555617985763,19.21713352203369,19.754648208618164,0,0,255,43.198373708283924,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,4,short,ok,5900,788.0010604858398,20.12615128764956,19.217967987060547,19.702672958374023,0,0,255,43.220338983050844,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,5,short,ok,5908,1013.3407115936279,19.273056758670357,19.24741268157959,19.66571807861328,0,0,255,43.1618144888287,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,6,short,ok,5895,787.4116897583008,20.112243224316696,19.234538078308105,19.69170570373535,0,0,255,43.25699745547074,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,7,long2k,ok,5912,1013.4291648864746,19.195872662114162,19.22917366027832,19.67453956604004,0,0,256,43.301759133964815,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,4,8,long2k,ok,5909,1013.0507946014404,19.196989022049248,19.24300193786621,19.663095474243164,0,0,256,43.323743442206805,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,1,short,ok,5915,798.8135814666748,20.124884102288192,19.240856170654297,19.697904586791992,0,0,255,43.11073541842772,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,2,short,ok,5913,798.8073825836182,20.124686984565315,19.230246543884277,19.800662994384766,0,0,255,43.12531709791983,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,3,short,ok,5891,324.94354248046875,21.913792204669143,19.2490816116333,19.72055435180664,0,0,255,43.28636903751485,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,4,short,ok,5918,798.349142074585,20.14499386464517,19.221901893615723,19.78445053100586,0,0,255,43.088881378844206,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,5,short,ok,5910,798.0666160583496,20.125665063933123,19.221901893615723,19.702672958374023,0,0,255,43.14720812182741,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,6,short,ok,5921,1024.0042209625244,19.28303560872716,19.2258358001709,19.689559936523438,0,0,255,43.06704948488431,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,7,long2k,ok,5923,1024.0228176116943,19.206061082727768,19.221067428588867,19.685745239257812,0,0,256,43.22134053689009,
vllm_flashinfer_seq8,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,5,8,long2k,ok,5924,1024.0318775177002,19.21845136904249,19.214868545532227,19.757986068725586,0,0,256,43.21404456448345,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,1,1,long4k,ok,4666,1339.256763458252,26.201753165778214,18.985271453857422,19.297122955322266,0,0,128,27.432490355765108,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,1,2,long4k,ok,4684,1872.9352951049805,22.140309566587913,18.9664363861084,19.307851791381836,0,0,128,27.327070879590092,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,1,3,long4k,ok,4714,2313.6041164398193,18.90100456598237,18.977642059326172,19.328594207763672,0,0,128,27.153160797624096,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,1,4,long4k,ok,4701,2236.75799369812,19.56156132713197,18.979310989379883,19.252538681030273,0,0,127,27.015528610933845,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,2,1,long4k,ok,4656,1844.435214996338,22.142134313508283,18.98193359375,19.219398498535156,0,0,128,27.491408934707906,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,2,2,long4k,ok,4638,1310.6400966644287,26.198158113975225,18.9821720123291,19.266605377197266,0,0,128,27.598102630444156,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,2,3,long4k,ok,4673,2208.8449001312256,19.55818183838375,18.989205360412598,19.257307052612305,0,0,127,27.177402097153863,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,2,4,long4k,ok,4685,2284.3947410583496,18.903520163588638,18.984556198120117,19.18625831604004,0,0,128,27.321237993596586,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,3,1,long4k,ok,4635,1308.8717460632324,26.193755818164256,18.98646354675293,19.356966018676758,0,0,128,27.61596548004315,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,3,2,long4k,ok,4653,1841.365098953247,22.142613027978133,19.00315284729004,19.355297088623047,0,0,128,27.50913389211262,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,3,3,long4k,ok,4670,2205.9121131896973,19.559773187788707,18.991708755493164,19.292831420898438,0,0,127,27.194860813704498,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,3,4,long4k,ok,4682,2282.386064529419,18.89820173969419,18.991470336914062,19.29450035095215,0,0,128,27.33874412644169,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,4,1,long4k,ok,4636,1309.8134994506836,26.188726500263364,18.985271453857422,19.216537475585938,0,0,128,27.610008628127694,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,4,2,long4k,ok,4654,1843.3823585510254,22.132796565378744,18.98646354675293,19.231081008911133,0,0,128,27.50322303394929,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,4,3,long4k,ok,4671,2206.5556049346924,19.55995862446134,18.991708755493164,19.271373748779297,0,0,127,27.18903874973239,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,4,4,long4k,ok,4683,2282.4835777282715,18.902756097748522,18.967866897583008,19.266605377197266,0,0,128,27.332906256673073,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,5,1,long4k,ok,4639,1312.1693134307861,26.19821443332462,18.9821720123291,19.284725189208984,0,0,128,27.592153481353737,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,5,2,long4k,ok,4657,1845.3776836395264,22.14498031796433,18.978595733642578,19.296884536743164,0,0,128,27.4855056903586,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,5,3,long4k,ok,4674,2210.352897644043,19.555629245818608,18.98014545440674,19.26398277282715,0,0,127,27.171587505348736,
vllm_flashinfer_seq8,vllm,flashinfer,prefill_heavy_c4_4k_each,prefill_pressure,5,4,long4k,ok,4686,2286.229372024536,18.90037003464586,18.97573471069336,19.256591796875,0,0,128,27.31540759709774,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,1,short,ok,20277,368.49069595336914,19.518579454982984,19.191622734069824,19.713163375854492,0,0,1021,50.35261626473344,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,2,short,ok,20301,644.519567489624,19.29052538211961,19.20318603515625,19.73271369934082,0,0,1020,50.24383035318458,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,3,short,ok,20311,643.6903476715088,19.279705062581698,19.17123794555664,19.74344253540039,0,0,1020,50.21909310225986,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,4,short,ok,20294,642.8225040435791,19.27974787965724,19.18339729309082,19.75274085998535,0,0,1020,50.261160934266286,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,5,short,ok,20356,641.5741443634033,19.30779329810924,19.182205200195312,19.762754440307617,0,0,1020,50.10807624287679,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,6,short,ok,20286,639.6901607513428,19.279806138956747,19.179105758666992,19.7756290435791,0,0,1020,50.28098195800059,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,7,short,ok,20333,639.0159130096436,19.323907024844004,19.169330596923828,19.749164581298828,0,0,1020,50.164756799291794,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,1,8,short,ok,20312,637.9930973052979,19.301288378250376,19.179821014404297,19.72055435180664,0,0,1020,50.216620716817644,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,1,short,ok,20266,390.11621475219727,19.486124842774633,19.209623336791992,19.75560188293457,0,0,1021,50.37994670877332,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,2,short,ok,20301,627.9797554016113,19.28737095691505,19.24300193786621,19.72794532775879,0,0,1020,50.24383035318458,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,3,short,ok,20281,626.9750595092773,19.28772355436226,19.22130584716797,19.742727279663086,0,0,1020,50.29337803855826,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,4,short,ok,20292,626.3618469238281,19.28739599203572,19.216060638427734,19.768714904785156,0,0,1020,50.26611472501478,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,5,short,ok,20271,387.1335983276367,19.49447042801801,19.212007522583008,19.745826721191406,0,0,1021,50.36752010260964,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,6,short,ok,20283,624.6249675750732,19.287228935249185,19.209623336791992,19.75536346435547,0,0,1020,50.28841887294779,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,7,short,ok,20314,623.3096122741699,19.316637480925763,19.20485496520996,19.740819931030273,0,0,1020,50.21167667618391,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,2,8,short,ok,20300,621.9615936279297,19.30706213220179,19.205331802368164,19.753456115722656,0,0,1020,50.24630541871921,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,1,short,ok,20251,339.66064453125,19.521469695895327,19.227266311645508,19.664287567138672,0,0,1021,50.41726334502,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,2,short,ok,20292,617.8443431854248,19.291960573056027,19.197463989257812,19.694805145263672,0,0,1020,50.26611472501478,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,3,short,ok,20270,617.5825595855713,19.28626379625135,19.213199615478516,19.6990966796875,0,0,1020,50.32067094227923,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,4,short,ok,20281,616.5127754211426,19.29151859788829,19.213199615478516,19.68526840209961,0,0,1020,50.29337803855826,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,5,short,ok,20310,615.5476570129395,19.303907005077956,19.19698715209961,19.707679748535156,0,0,1020,50.22156573116692,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,6,short,ok,20303,614.8080825805664,19.321516053833367,19.20771598815918,19.680023193359375,0,0,1020,50.23888095355366,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,7,short,ok,20259,613.262414932251,19.28025232564011,19.201993942260742,19.68240737915039,0,0,1020,50.34799348437731,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,3,8,short,ok,20270,611.7119789123535,19.291689398244273,19.17862892150879,19.70052719116211,0,0,1020,50.32067094227923,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,1,short,ok,20260,340.5017852783203,19.52889783709657,19.186735153198242,19.782543182373047,0,0,1021,50.39486673247779,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,2,short,ok,20305,619.9254989624023,19.31557500912233,19.201278686523438,19.742250442504883,0,0,1020,50.233932528933764,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,3,short,ok,20283,619.1573143005371,19.29732113052982,19.216537475585938,19.73867416381836,0,0,1020,50.28841887294779,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,4,short,ok,20356,618.2618141174316,19.369000424580673,19.187211990356445,19.723176956176758,0,0,1020,50.10807624287679,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,5,short,ok,20271,618.0856227874756,19.287197816828165,19.205570220947266,19.64116096496582,0,0,1020,50.31818854521237,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,6,short,ok,20312,617.138147354126,19.318338699265947,19.201040267944336,19.72484588623047,0,0,1020,50.216620716817644,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,7,short,ok,20275,616.6622638702393,19.292164831563934,19.21558380126953,19.644498825073242,0,0,1020,50.30826140567201,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,4,8,short,ok,20346,615.1463985443115,19.34858299682138,19.217729568481445,19.704580307006836,0,0,1020,50.13270421704512,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,1,short,ok,20236,358.5038185119629,19.48848284927069,19.21379566192627,19.713401794433594,0,0,1021,50.45463530341965,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,2,short,ok,20297,598.3455181121826,19.326423639404176,19.19698715209961,19.810199737548828,0,0,1020,50.25373207863231,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,3,short,ok,20263,598.1442928314209,19.29866015852609,19.21367645263672,19.72508430480957,0,0,1020,50.338054582243494,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,4,short,ok,20241,358.0029010772705,19.49360487507839,19.234657287597656,19.70672607421875,0,0,1021,50.44217182945507,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,5,short,ok,20252,597.3646640777588,19.288920092746483,19.20485496520996,19.705772399902344,0,0,1020,50.365396010270594,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,6,short,ok,20290,597.1217155456543,19.320034068278872,19.198894500732422,19.757986068725586,0,0,1020,50.27106949236077,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,7,short,ok,20257,596.5688228607178,19.293829784075108,19.223451614379883,19.72651481628418,0,0,1020,50.35296440736535,
vllm_flashinfer_seq8,vllm,flashinfer,decode_heavy_c8_short,decode_pressure,5,8,short,ok,20317,596.874475479126,19.341851123064846,19.211292266845703,19.734859466552734,0,0,1020,50.20426244032091,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,1,long2k,ok,7387,1809.882640838623,21.874490438723097,19.919633865356445,20.393848419189453,0,0,256,34.65547583592798,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,2,long2k,ok,7368,801.6078472137451,25.750350017173616,19.92964744567871,20.44391632080078,0,0,256,34.74484256243214,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,3,long2k,ok,7392,1809.5128536224365,21.89517862656537,19.907474517822266,20.42531967163086,0,0,256,34.63203463203463,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,4,long2k,ok,7403,2333.458185195923,19.954472076235795,19.91128921508789,20.428895950317383,0,0,255,34.44549506956639,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,5,long2k,ok,7389,1808.8710308074951,21.88263032950607,19.919395446777344,20.406007766723633,0,0,256,34.64609554743537,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,6,long2k,ok,7401,2332.7717781066895,19.87631180707146,19.91581916809082,20.38884162902832,0,0,256,34.589920281043106,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,7,long2k,ok,7399,2332.5085639953613,19.869607102637197,19.927263259887695,20.41912078857422,0,0,256,34.59927017164482,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,1,8,long2k,ok,7403,2331.6566944122314,19.877247716866286,19.929170608520508,20.40696144104004,0,0,256,34.58057544238822,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,1,long2k,ok,7325,756.7017078399658,25.75823185490627,19.927024841308594,20.34306526184082,0,0,256,34.948805460750854,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,2,long2k,ok,7346,1764.1630172729492,21.892896353029737,19.92344856262207,20.28346061706543,0,0,256,34.848897359107,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,3,long2k,ok,7344,1763.9412879943848,21.885317447138767,19.910573959350586,20.393848419189453,0,0,256,34.85838779956427,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,4,long2k,ok,7349,1763.4532451629639,21.886501125260896,19.926786422729492,20.463943481445312,0,0,256,34.834671383861746,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,5,long2k,ok,7358,2287.8003120422363,19.956009594474253,19.925236701965332,20.318984985351562,0,0,255,34.656156564283776,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,6,long2k,ok,7356,2287.7278327941895,19.876640918208103,19.913434982299805,20.337343215942383,0,0,256,34.80152256661229,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,7,long2k,ok,7362,2287.348508834839,19.901704788208008,19.908666610717773,20.350217819213867,0,0,256,34.773159467536,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,2,8,long2k,ok,7359,2286.959409713745,19.878262164545994,19.93703842163086,20.34282684326172,0,0,256,34.78733523576573,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,1,long2k,ok,7330,756.3505172729492,25.779924205705232,19.92011070251465,20.354032516479492,0,0,256,34.924965893587995,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,2,long2k,ok,7350,1766.2773132324219,21.892663544299555,19.922494888305664,20.416736602783203,0,0,256,34.82993197278912,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,3,long2k,ok,7348,1765.8116817474365,21.892851474238377,19.902706146240234,20.39957046508789,0,0,256,34.839412084921065,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,4,long2k,ok,7352,1765.8429145812988,21.907387527765014,19.898414611816406,20.388364791870117,0,0,256,34.82045701849837,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,5,long2k,ok,7365,2290.9886837005615,19.960639044994444,19.918203353881836,20.398616790771484,0,0,255,34.623217922606926,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,6,long2k,ok,7367,2290.6599044799805,19.907219269696405,19.921064376831055,20.488977432250977,0,0,256,34.74955884349124,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,7,long2k,ok,7360,2290.5852794647217,19.881796369365617,19.9127197265625,20.36905288696289,0,0,256,34.78260869565217,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,3,8,long2k,ok,7362,2290.3571128845215,19.888727337706325,19.925594329833984,20.35355567932129,0,0,256,34.773159467536,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,1,long2k,ok,7334,761.0800266265869,25.774678996964997,19.927978515625,20.35379409790039,0,0,256,34.90591764385056,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,2,long2k,ok,7354,1771.58522605896,21.886994791965858,19.91558074951172,20.468473434448242,0,0,256,34.81098721784063,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,3,long2k,ok,7357,1771.1634635925293,21.907753102919635,19.907474517822266,20.448923110961914,0,0,256,34.79679217072176,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,4,long2k,ok,7352,1770.8361148834229,21.88844119801241,19.90818977355957,20.356416702270508,0,0,256,34.82045701849837,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,5,long2k,ok,7368,2296.5643405914307,19.88235080943388,19.9124813079834,20.395278930664062,0,0,256,34.74484256243214,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,6,long2k,ok,7366,2296.3175773620605,19.962394331383894,19.888639450073242,20.49398422241211,0,0,255,34.6185175128971,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,7,long2k,ok,7364,2295.9773540496826,19.87652685128006,19.898176193237305,20.34616470336914,0,0,256,34.76371537208039,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,4,8,long2k,ok,7371,2296.257972717285,19.901646819769166,19.915103912353516,20.361661911010742,0,0,256,34.730701397368065,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,1,long2k,ok,7325,750.1182556152344,25.785508810305128,19.916534423828125,20.46656608581543,0,0,256,34.948805460750854,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,2,long2k,ok,7344,1760.72096824646,21.89795269685633,19.906997680664062,20.38860321044922,0,0,256,34.85838779956427,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,3,long2k,ok,7350,1760.6565952301025,21.91960110383875,19.930362701416016,20.345687866210938,0,0,256,34.82993197278912,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,4,long2k,ok,7346,1760.5841159820557,21.90663954790901,19.91438865661621,20.484447479248047,0,0,256,34.848897359107,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,5,long2k,ok,7360,2287.1861457824707,19.895332934809666,19.912004470825195,20.355224609375,0,0,256,34.78260869565217,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,6,long2k,ok,7357,2287.1575355529785,19.88218999376484,19.921541213989258,20.415544509887695,0,0,256,34.79679217072176,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,7,long2k,ok,7363,2286.7159843444824,19.97453302848996,19.91415023803711,20.39790153503418,0,0,255,34.63262257232106,
vllm_flashinfer_batch8192,vllm,flashinfer,hom_c8_2k_each,homogeneous_stream,5,8,long2k,ok,7361,2286.2281799316406,19.897177640129538,19.921541213989258,20.381450653076172,0,0,256,34.777883439750035,
vllm_flashinfer_batch8192,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,1,1,short,ok,5968,1067.148208618164,19.28727176245742,19.215106964111328,19.696712493896484,0,0,255,42.72788203753351,
vllm_flashinfer_batch8192,vllm,flashinfer,mix_short6_long2_c8,mixed_stream,1,2,short,ok,5974,1067.296028137207,19.30554832999162,19.22893524169922,19.7446346282959,0,0,255,42.68496819551389,
